-,74.63.78.28,http://74.63.78.28/feb2012/haddas_ertra_09042013.pdf
-,74.63.78.28,http://74.63.78.28/Oct-10/haddas_ertra_19022011.pdf
-,50.7.16.234,http://50.7.16.234/hadas-eritrea/haddas_ertra_23032015.pdf
-,50.7.16.234,http://50.7.16.234/eritrea-profile/haddas_ertra_03112014.pdf
-,50.7.16.234,http://50.7.16.234/hadas-eritrea/haddas_ertra_02102014.pdf.pdf
-,50.7.16.234,http://50.7.16.234/hadas-eritrea/haddas_ertra_13092017.pdf
-,74.63.78.28,http://74.63.78.28/dec2011/eritrea_haddas_21122011.pdf
-,74.63.78.28,http://74.63.78.28/feb2012/haddas_ertra_01022013.pdf
-,50.7.16.234,http://50.7.16.234/hadas-eritrea/haddas_ertra_03072018.pdf
-,50.7.16.234,http://50.7.16.234/eritrea-hadas/eritrea_haddas_06112013.pdf
-,50.7.16.234,http://50.7.16.234/hadas-eritrea/SHABAIT http://50.7.16.234/hadas-eritrea/TIGRIGNA WEDNSDAY 14 AUGUST 2014.pdf
-,74.63.78.28,http://74.63.78.28/2011/november/haddas_ertra_30112011.pdf
-,74.63.78.28,http://74.63.78.28/feb2012/haddas_ertra_03082012.pdf
-,50.7.16.234,http://50.7.16.234/hadas-eritrea/haddas_ertra_12062013.pdf
-,50.7.16.234,http://50.7.16.234/hadas-eritrea/haddas_ertra_250422018.pdf
-,50.7.16.234,http://50.7.16.234/hadas-eritrea/haddas_ertra_22022019.pdf
-,74.63.78.28,http://74.63.78.28/Mar-2011/haddas_ertra_04082011.pdf
-,74.63.78.28,http://74.63.78.28/Apr-10/eritrea_haddas_07042010.pdf
-,74.63.78.28,http://74.63.78.28/Apr-10/haddas_ertra_03042010.pdf
-,50.7.16.234,http://50.7.16.234/hadas-eritrea/haddas_ertra_15012019.pdf
-,50.7.16.234,http://50.7.16.234/hadas-eritrea/haddas_ertra_17052014.pdf
-,74.63.78.28,http://74.63.78.28/dec2011/haddas_ertra_17012012.pdf
-,50.7.16.234,http://50.7.16.234/hadas-eritrea/haddas_ertra_25052013.pdf
-,74.63.78.28,http://74.63.78.28/feb2012/eritrea_haddas_28112012.pdf
-,50.7.16.234,http://50.7.16.234/hadas-eritrea/haddas_ertra_23072017.pdf
-,74.63.78.28,http://74.63.78.28/Mar-2011/haddas_ertra_23072011.pdf
-,50.7.16.234,http://50.7.16.234/hadas-eritrea/haddas_ertra_15062018.pdf
-,50.7.16.234,http://50.7.16.234/hadas-eritrea/haddas_ertra_29122014.pdf
-,74.63.78.28,http://74.63.78.28/feb2012/eritrea_haddas_13022013.pdf
-,50.7.16.234,http://50.7.16.234/hadas-eritrea/haddas_ertra_14072018.pdf
-,74.63.78.28,http://74.63.78.28/dec2011/haddas_ertra_16012012.pdf
-,50.7.16.234,http://50.7.16.234/hadas-eritrea/haddas_ertra_13112014.pdf
-,74.63.78.28,http://74.63.78.28/Oct-10/haddas_ertra_27012011.pdf
-,50.7.16.234,http://50.7.16.234/hadas-eritrea/haddas_ertra_30082017.pdf
-,50.7.16.234,http://50.7.16.234/hadas-eritrea/haddas_ertra_30052013.pdf
-,74.63.78.28,http://74.63.78.28/Oct-10/eritrea_haddas_12012011.pdf
-,50.7.16.234,http://50.7.16.234/hadas-eritrea/haddas_ertra_020322018.pdf
-,74.63.78.28,http://74.63.78.28/Mar-2011/haddas_ertra_08042011.pdf
-,50.7.16.234,http://50.7.16.234/hadas-eritrea/haddas_ertra_08032015.pdf
-,50.7.16.234,http://50.7.16.234/hadas-eritrea/haddas_ertra_06032019.pdf
-,74.63.78.28,http://74.63.78.28/feb2012/haddas_ertra_26012013.pdf
-,50.7.16.234,http://50.7.16.234/hadas-eritrea/haddas_ertra_04022015.pdf
-,50.7.16.234,http://50.7.16.234/hadas-eritrea/haddas_ertra_28122017.pdf
-,74.63.78.28,http://74.63.78.28/feb2012/haddas_ertra_22112012.pdf
-,74.63.78.28,http://74.63.78.28/2011/december/haddas_ertra_07122011.pdf
-,50.7.16.234,http://50.7.16.234/hadas-eritrea/haddas_ertra_12072013.pdf
-,74.63.78.28,http://74.63.78.28/feb2012/haddas_ertra_20072012.pdf
-,74.63.78.28,http://74.63.78.28/Mar-2011/haddas_ertra_05052011.pdf
